"lon"	"lat"	"depth"	"mag"	"ids"
"4202"	-148.83	62.1756	15.2	0.7	"ak11533682"
"4203"	-143.505	68.9131	20	1.8	"ak11536897"
"4204"	-122.783	38.8392	2.52	0.13	"nc72415330"
"4205"	-146.459	61.5708	30.3	1.1	"ak11533681"
"4206"	-121.039	36.46	5.83	1.21	"nc72415325"
"4207"	-119.28	38.3066	12.349	1.57	"nn00487656"
"4208"	-116.569	33.4713	10.17	0.59	"ci37345432"
"4209"	-118.498	38.5084	6.6395	0.42	"nn00487655"
"4210"	-150.49	60.7995	54.2	2.6	"ak11533673"
"4211"	-117.602	36.058	2.05	0.38	"ci37345424"
"4212"	-116.819	33.5958	10.01	0.59	"ci37345416"
"4213"	-149.744	62.0238	42.5	2	"ak11533668"
"4214"	-151.257	63.506	3.3	0.3	"ak11533665"
"4215"	-122.712	38.7508	2.6	0.83	"nc72415315"
"4216"	-118.07	35.7175	11.66	0.79	"ci37345384"
"4217"	-116.82	33.5997	10.01	0.7	"ci37345376"
"4218"	-116.571	33.4707	8.15	0.3	"ci37345368"
"4219"	-150.825	63.5345	11.3	0.9	"ak11533588"
"4220"	-155.192	19.5228	11.4	1.5	"hv60877326"
"4221"	-146.948	61.1609	0	1.1	"ak11533586"
"4222"	-122.816	38.8078	2.69	0.43	"nc72415300"
"4223"	-97.381	35.7465	5.912	2.5	"us10001pzj"
"4224"	-119.26	38.3228	6.8113	0.72	"nn00487779"
"4225"	-119.643	38.7883	5.2849	0.95	"nn00487643"
"4226"	-122.826	38.8455	2.15	0.28	"nc72415290"
"4227"	-149.637	61.1941	35.7	2.9	"ak11533575"
"4228"	-118.845	38.0885	7.48	1.49	"nc72415285"
"4229"	-151.497	63.0663	2.2	1.1	"ak11533569"
"4230"	-117.592	36.0618	1.53	2.39	"ci37345328"
"4231"	-97.2549	36.2596	4.677	3.4	"us10001pgt"
"4232"	-97.2504	36.2578	4.976	3	"us10001pg2"
"4233"	-150.41	63.2913	127.6	1.3	"ak11533558"
"4234"	-122.818	38.8225	2.06	0.46	"nc72415275"
"4235"	-151.18	62.0592	9.6	1	"ak11533555"
"4236"	-117.599	36.062	1.1	0.76	"ci37345312"
"4237"	-152.276	58.908	63	1.6	"ak11533128"
"4238"	-117.607	36.059	2.03	0.17	"ci37345304"
"4239"	-119.261	38.305	8.57	2.55	"nc72415270"
"4240"	-151.264	64.2798	12.8	0.9	"ak11533551"
"4241"	-120.058	39.2209	10.7782	0.17	"nn00487677"
"4242"	-122.739	38.7993	2.4	0.4	"nc72415265"
"4243"	-152.906	59.9349	88.6	1.1	"ak11536875"
"4244"	-120.016	39.3464	2.3009	0.28	"nn00487676"
"4245"	-151.021	63.3172	14.1	0.4	"ak11533476"
"4246"	-98.9813	36.5168	5	2.5	"us10001phg"
"4247"	-121.101	35.6817	6.97	0.7	"nc72415255"
"4248"	-149.248	63.0918	10	0.4	"ak11533474"
"4249"	-118.875	37.5637	6.2	0.15	"nc72415250"
"4250"	-150.683	63.2207	124.5	1.4	"ak11533471"
"4251"	-117.756	36.5327	8.99	2.58	"ci37345248"
"4252"	-116.7	33.6597	17.66	0.69	"ci37129284"
"4253"	-116.703	33.662	18.29	0.59	"ci37345240"
"4254"	-118.251	35.4948	6.68	1.49	"ci37345232"
"4255"	-121.717	45.3613	4.2	0.6	"uw60987181"
"4256"	-122.698	38.7475	1.94	0.23	"nc72415240"
"4257"	-151.068	63.2496	10.7	2	"ak11533466"
"4258"	-116.775	33.6728	17.81	0.7	"ci37345224"
"4259"	-151.878	60.7875	85.4	1.9	"ak11533395"
"4260"	-119.65	41.8665	7.7028	1.78	"nn00487654"
"4261"	-150.563	60.6716	23.6	1	"ak11533392"
"4262"	-152.015	60.716	90.2	1.3	"ak11533390"
"4263"	-121.659	40.3592	5.63	2.13	"nc72415235"
"4264"	-148.666	62.1491	36.1	1.1	"ak11533386"
"4265"	-145.146	62.0832	20.7	1.3	"ak11533385"
"4266"	-149.27	63.0702	10.5	1.2	"ak11533382"
"4267"	-112.422	46.8745	5.3	1.1	"mb15166402"
"4268"	-155.574	19.4785	2.4	0.6	"hv60877241"
"4269"	-122.553	38.4857	7.38	1.29	"nc72415230"
"4270"	-97.3106	36.025	4.511	2.7	"us10001pxb"
"4271"	-121.657	40.3607	6.28	1.89	"nc72415225"
"4272"	-147.4	63.5887	4	0.6	"ak11533306"
"4273"	-122.877	38.8438	2.92	0.87	"nc72415200"
"4274"	-117.227	34.0147	18.69	1.03	"ci37345168"
"4275"	-122.771	38.8067	2.47	0.52	"nc72415195"
"4276"	-147.159	60.9796	19.9	3.1	"ak11533297"
"4277"	-122.778	38.8225	1.88	1.06	"nc72415190"
"4278"	-110.608	44.3115	4.45	1.61	"uu60105112"
"4279"	-151.05	63.5456	7.9	1	"ak11533293"
"4280"	-112.422	46.8755	5.8	1.1	"mb15481780"
"4281"	-116.468	33.51	10.6	0.37	"ci37345152"
"4282"	-110.603	44.3112	6.17	1.48	"uu60105107"
"4283"	-110.592	44.311	6.48	1.07	"uu60105102"
"4284"	-116.633	34.6017	3.07	1.6	"ci37345144"
"4285"	-97.4155	35.9525	5.45	2.8	"us10001pne"
"4286"	-122.737	38.7917	2.6	1.01	"nc72415170"
"4287"	-116.149	33.833	7.25	0.85	"ci37345136"
"4288"	-149.686	62.7408	20.4	0.4	"ak11536859"
"4289"	-155.579	19.4675	1.1	0.9	"hv60877216"
"4290"	-116.189	33.8337	8.16	2.5	"ci37345128"
"4291"	-121.378	36.956	5.5	1.17	"nc72415160"
"4292"	-116.939	36.6273	6.5275	0.49	"nn00487631"
"4293"	-122.811	38.8302	2.35	1.13	"nc72415145"
"4294"	-117.601	36.0555	1.34	0.52	"ci37345120"
"4295"	-147.056	61.3598	12.3	1.6	"ak11533210"
"4296"	-150.589	63.5806	10.2	0.9	"ak11533208"
"4297"	-122.737	38.7853	2.09	0.88	"nc72415120"
"4298"	-121.842	37.4858	6.42	1.05	"nc72415125"
"4299"	-122.827	38.8172	2.92	0.56	"nc72415115"
"4300"	-151.114	63.2855	8.9	0.7	"ak11533193"
"4301"	-122.803	38.8353	2.42	0.43	"nc72415110"
"4302"	-122.786	38.8358	2.45	0.43	"nc72415100"
"4303"	-150.746	62.2724	73.6	2.6	"ak11533186"
"4304"	-118.846	37.472	7.06	1.01	"nc72415095"
"4305"	-118.727	34.5088	9.38	1.01	"ci37345080"
"4306"	-122.808	38.834	1.5	0.56	"nc72415085"
"4307"	-122.827	38.8058	2.86	0.56	"nc72415075"
"4308"	-140.068	59.9532	9.9	1.3	"ak11536849"
"4309"	-122.701	38.7642	2.34	1.16	"nc72415070"
"4310"	-117.886	36.0822	0.54	0.77	"ci37345056"
"4311"	-153.352	59.788	119.9	1.6	"ak11536848"
"4312"	-119.636	41.8646	6.1425	0.81	"nn00487675"
"4313"	-121.331	40.3488	8.2	0.88	"nc72415065"
"4314"	-122.713	38.7512	1.51	0.54	"nc72415060"
"4315"	-150.029	63.7802	4.8	0.8	"ak11533114"
"4316"	-147.766	64.8871	17.9	1.2	"ak11526669"
"4317"	-150.362	63.0467	97.9	1	"ak11533108"
"4318"	-120.375	35.8283	6.34	0.94	"nc72415055"
"4319"	-122.746	38.751	1.99	0.97	"nc72415050"
"4320"	-122.792	38.8362	3.39	0.28	"nc72415040"
"4321"	-121.134	40.2258	11.67	1.6	"nc72415045"
"4322"	-116.57	33.4703	8.81	0.13	"ci37345032"
"4323"	-120.358	39.7078	14.33	1.32	"nn00487626"
"4324"	-116.028	33.9293	5.19	0.83	"ci37345024"
"4325"	-148.176	62.8602	65.4	1.3	"ak11533061"
"4326"	-122.763	38.7862	1.5	1.37	"nc71090304"
"4327"	-121.057	40.1755	6.28	1.84	"nc72415030"
"4328"	-116.693	33.6428	17.05	0.85	"ci37345016"
"4329"	-122.795	38.8172	1.58	0.83	"nc72415020"
"4330"	-122.826	38.8408	2.48	0.57	"nc72415005"
"4331"	-122.825	38.841	2.47	0.19	"nc72415000"
"4332"	-120.024	39.35	2.1004	0.49	"nn00487624"
"4333"	-119.029	37.6468	2.59	0.63	"nc72414995"
"4334"	-116.57	33.4698	8.5	0.5	"ci37345008"
"4335"	-117.779	36.0305	1.89	0.15	"ci37345000"
"4336"	-116.569	33.4755	8.75	1.03	"ci37344992"
"4337"	-156.017	57.613	17.8	2.1	"ak11536840"
"4338"	-122.82	38.8148	2.95	0.81	"nc72414990"
"4339"	-122.23	37.412	4.62	0.49	"nc72414985"
"4340"	-121.515	40.4665	5.22	0.12	"nc72414980"
"4341"	-116.575	33.4612	9.91	0.33	"ci37344984"
"4342"	-98.3441	36.5973	5	2.9	"us10001pds"
"4343"	-118.852	38.0805	13.5087	1.5	"nn00489772"
"4344"	-149.771	61.5874	41.5	0.8	"ak11536837"
"4345"	-149.907	61.5027	45.4	1.2	"ak11532977"
"4346"	-147.821	64.5806	15.2	0	"ak11532978"
"4347"	-116.567	33.4708	8.87	0.82	"ci37344976"
"4348"	-116.576	33.4723	8.81	1.88	"ci37344968"
"4349"	-121.536	36.8137	5.2	1.34	"nc72414970"
"4350"	-150.309	61.7421	40.8	1	"ak11532948"
"4351"	-151.27	61.649	6.5	0.9	"ak11532949"
"4352"	-122.729	38.7762	2.23	0.9	"nc72414965"
"4353"	-150.757	63.5968	19.5	0.8	"ak11536832"
"4354"	-149.291	60.7731	38.3	0.9	"ak11533561"
"4355"	-150.71	63.6018	12.9	0.7	"ak11532939"
"4356"	-118.978	37.605	6.6	0.51	"nc72414960"
"4357"	-119.915	39.4131	6.9726	0.15	"nn00487674"
"4358"	-97.0989	36.3603	5	4	"us10001pd7"
"4359"	-116.026	33.9305	2.28	1.58	"ci37344960"
"4360"	-176.561	51.7098	51.8	1.7	"ak11536829"
"4361"	-117.001	34.1115	6.51	0.78	"ci37344952"
"4362"	-151.137	62.4036	80.4	1.1	"ak11532938"
"4363"	-148.492	61.8508	12.7	0.6	"ak11532937"
"4364"	-149.551	62.8533	70.6	1.3	"ak11532908"
"4365"	-116.587	33.493	11.29	0	"ci37344944"
"4366"	-98.0038	37.1979	9.48	2.4	"us10001pnb"
"4367"	-149.122	61.855	37.1	0.9	"ak11536824"
"4368"	-122.802	38.8335	3.27	0.27	"nc72414945"
"4369"	-122.801	38.8362	2.21	0.43	"nc72414940"
"4370"	-122.799	38.8338	2.73	0.43	"nc72414935"
"4371"	-122.801	38.8337	2.78	0.93	"nc72414930"
"4372"	-121.759	45.3118	7.3	1.1	"uw60987071"
"4373"	179.578	51.931	3.7	1.9	"ak11532905"
"4374"	-121.232	40.2253	17.99	1.34	"nn00487620"
"4375"	-149.321	66.2917	12.6	1.7	"ak11533556"
"4376"	-121.215	40.2265	7.4	1.48	"nc72414920"
"4377"	-118.289	38.3987	0	1.6	"nn00487618"
"4378"	-144.684	63.226	7.7	0.9	"ak11536820"
"4379"	-116.748	33.2947	12.75	0.84	"ci37344936"
"4380"	-121.261	36.6397	4.68	0.72	"nc72414915"
"4381"	-122.799	38.8293	1.84	0.4	"nc72414910"
"4382"	-140.08	59.9504	9.9	1.4	"ak11536818"
"4383"	-119.669	40.172	11.286	0.01	"nn00487673"
"4384"	-148.608	62.7012	57.2	0.5	"ak11536817"
"4385"	-117.915	35.9153	2.25	0.42	"ci37344928"
"4386"	-116.028	33.9287	3.44	1.13	"ci37344920"
"4387"	-151.376	60.2988	57.1	1.3	"ak11532870"
"4388"	-97.4297	35.8058	6.15	2.7	"us10001pcq"
"4389"	-147.217	61.0052	22.5	1	"ak11536815"
"4390"	-148.021	62.1438	36.8	0.8	"ak11532869"
"4391"	-116.022	33.9242	3.53	0.91	"ci37344912"
"4392"	-141.097	60.2198	4.4	1.9	"ak11532865"
"4393"	-116.033	33.9288	4.81	2.7	"ci37344904"
"4394"	-121.257	36.6425	4.82	2.06	"nc72414885"
"4395"	-117.57	36.0435	7.43	0.84	"ci37344896"
"4396"	-114.841	37.2418	0	0.43	"nn00487670"
"4397"	-121.962	37.804	8.22	0.81	"nc72414880"
"4398"	-151.296	61.5593	4.7	0.9	"ak11536810"
"4399"	-113.061	37.5593	10.56	0.35	"uu60105087"
"4400"	-150.066	61.821	44.5	0.9	"ak11532836"
"4401"	-122.759	38.7935	1.62	0.54	"nc72414870"
"4402"	-148.551	61.7815	30.6	1.3	"ak11532830"
"4403"	-148.991	63.1038	8.7	0.3	"ak11532829"
"4404"	-116.56	33.4583	8.98	0.48	"ci37344888"
"4405"	-157.499	66.2208	14.4	2	"ak11536801"
"4406"	-174.278	52.1606	90	1.9	"ak11536800"
"4407"	-121.086	36.5298	8.46	0.82	"nc72414855"
"4408"	-140.674	60.1024	7	1.4	"ak11532827"
"4409"	-118.831	37.5585	9.63	0.5	"nc72414850"
"4410"	-140.108	59.9779	13.8	1.4	"ak11536798"
"4411"	-103.193	31.0448	2.14	2.8	"us10001pcg"
"4412"	-150.676	63.6271	12.7	0.8	"ak11532825"
"4413"	-116.269	32.8952	5.2	0.91	"ci37359792"
"4414"	-151.567	61.1976	84.7	1.4	"ak11532823"
"4415"	-84.6807	35.6395	19.77	2.02	"se60006008"
"4416"	-116.567	33.473	8.28	0.35	"ci37129276"
"4417"	-116.573	33.473	8.96	0.6	"ci37344848"
"4418"	-116.03	32.8585	3.7	0.86	"ci37344840"
"4419"	-121.11	36.5342	9.36	0.68	"nc72414835"
"4420"	-149.041	62.0667	42.4	1	"ak11536794"
"4421"	-121.075	36.6193	9.35	0.81	"nc72414830"
"4422"	-149.644	62.8639	76.5	1	"ak11532821"
"4423"	-118.654	37.4348	9.56	1.48	"nc72414825"
"4424"	-152.928	60.0133	116.4	1.9	"ak11532796"
"4425"	-117.586	36.0427	2.03	0.27	"ci37344832"
"4426"	-155.374	19.2628	32.6	1.7	"hv60876971"
"4427"	-116.452	33.5102	9.35	0.16	"ci37344816"
"4428"	-116.589	33.4472	10.63	0.49	"ci37344808"
"4429"	-116.44	33.4588	6.36	0.97	"ci37344800"
"4430"	-118.654	37.4363	9.25	1.74	"nc72414815"
"4431"	-119.632	41.8552	8.7865	1.91	"nn00487607"
"4432"	-150.09	62.0418	14.6	1.5	"ak11532792"
"4433"	-121.064	36.6163	10.53	1.53	"nc72414805"
"4434"	-150.45	64.5952	5.3	1.2	"ak11532790"
"4435"	-118.653	37.436	9.58	2.76	"nc72414795"
"4436"	-151.6	63.2498	4.9	1.2	"ak11532786"
"4437"	-122.798	38.8253	2.41	0.35	"nc71090294"
"4438"	-122.815	38.8278	6.68	0.56	"nc72414785"
"4439"	-122.713	38.748	3.09	0.65	"nc72414790"
"4440"	-117.77	36.034	2.41	0.29	"ci37344752"
"4441"	-121.068	36.6155	9.48	0.98	"nc72414780"
"4442"	-141.945	62.0831	2.9	1.1	"ak11536783"
"4443"	-150.91	62.8618	96	1.1	"ak11536782"
"4444"	-120.376	39.2899	6.3633	0.36	"nn00487775"
"4445"	-97.6528	36.6319	6.314	2.8	"us10001pu8"
"4446"	-116.594	33.9443	7.81	0.97	"ci37344728"
"4447"	-97.3905	35.7456	4.29	2.5	"us10001pbv"
"4448"	-150.206	62.6542	62.3	1	"ak11536779"
"4449"	-156.963	58.031	11.3	1.7	"ak11536777"
"4450"	-155.479	19.3108	11.7	2.2	"hv60876886"
"4451"	-116.652	33.5363	14.49	0.61	"ci37344688"
"4452"	-149.934	64.2243	16.2	0.6	"ak11532743"
"4453"	-140.601	59.9375	7.2	1.1	"ak11532734"
"4454"	-149.439	62.9211	72.3	0.8	"ak11536767"
"4455"	-122.793	38.8057	1.36	0.36	"nc72414745"
"4456"	-151.064	65.8228	1.8	1.6	"ak11532729"
"4457"	-148.559	62.944	14	0.1	"ak11532726"
"4458"	-122.828	38.8462	2.45	0.43	"nc72414740"
"4459"	-151.636	63.3008	7.4	1.4	"ak11532722"
"4460"	-116.568	33.4782	7.7	0.34	"ci37344616"
"4461"	-122.814	38.8143	3.62	1.36	"nc72414735"
"4462"	-122.743	38.774	1.21	0.73	"nc72414730"
"4463"	-117.201	34.0297	13.69	1.25	"ci37344584"
"4464"	-147.058	61.2113	18.8	1	"ak11532711"
"4465"	-111.398	38.9607	1.24	1.06	"uu60105082"
"4466"	-147.35	64.9809	0	1.3	"ak11532708"
"4467"	-118.84	37.4563	7.49	0.78	"nc72414725"
"4468"	-118.839	37.4578	6.97	1	"nc72414715"
"4469"	-121.356	36.9357	5.99	0.7	"nc72414710"
"4470"	-149.524	62.1919	48.8	1.3	"ak11532675"
"4471"	-151.356	63.4387	2	1	"ak11532668"
"4472"	-150.018	61.6853	41.7	1.7	"ak11532664"
"4473"	-122.112	37.325	0.01	1.37	"nc72414695"
"4474"	-116.825	33.607	7.78	0.42	"ci37344496"
"4475"	-150.321	61.3399	46.7	1.2	"ak11532662"
"4476"	-150.079	63.4468	110.8	1.1	"ak11537621"
"4477"	-120.869	35.5353	1.82	1.14	"nc72414690"
"4478"	-122.743	38.7837	1.61	0.37	"nc72414680"
"4479"	-150.564	63.1534	115.3	1.3	"ak11532632"
"4480"	-140.59	59.9194	6.8	1.2	"ak11532663"
"4481"	-149.333	63.0077	80.4	1.4	"ak11532629"
"4482"	-97.2316	36.1139	4.597	2.7	"us10001pbe"
"4483"	-116.693	33.648	18.68	0.77	"ci37344448"
"4484"	-116.781	33.54	11.29	0.68	"ci37344440"
"4485"	-119.651	41.8437	6.2035	1.52	"nn00487582"
"4486"	-166.811	53.8608	6.2	0.8	"ak11532628"
"4487"	-122.723	38.7863	3.38	0.88	"nc72414665"
"4488"	-122.728	38.7775	1.49	0.46	"nc72414660"
"4489"	-116.573	33.4753	8.2	0.29	"ci37344424"
"4490"	-122.773	38.801	1.96	1.54	"nc72414655"
"4491"	-122.121	46.233	8.55	0.05	"uw60986871"
"4492"	-117.518	33.85	0.01	1.78	"ci37344360"
"4493"	-149.466	62.1512	50.3	1.1	"ak11537614"
"4494"	-122.805	38.8237	3.05	0.89	"nc72414625"
"4495"	-150.787	63.5723	13.2	0.7	"ak11532596"
"4496"	-117.792	47.3365	0.01	2.3	"uw60986846"
"4497"	-89.522	36.391	8.53	1.31	"nm60072092"
"4498"	-147.616	64.7913	0.1	1.1	"ak11526668"
"4499"	-118.855	37.4898	7.26	0.49	"nc72414620"
"4500"	-122.201	46.9805	0.01	1	"uw60986836"
"4501"	-119.633	41.8596	8.2004	1.1	"nn00487649"
"4502"	-116.03	33.9332	3.47	0.86	"ci37344304"
"4503"	-147.548	60.9607	30.2	1.3	"ak11532568"
"4504"	-121.418	36.5817	2.09	1.26	"nc72414580"
"4505"	-122.804	38.8073	2.08	0.2	"nc72414575"
"4506"	-151.241	62.3931	84.9	1.4	"ak11532546"
"4507"	-116.253	37.8538	1.652	1.07	"nn00487766"
"4508"	-149.91	62.1446	54.4	1.1	"ak11542279"
"4509"	-116.024	33.2555	6.09	1.64	"ci37344176"
"4510"	-116.919	33.434	18.7	0.52	"ci37344136"
"4511"	-150.439	64.8157	15.2	0.6	"ak11537607"
"4512"	-117.559	34.2042	12.24	1.19	"ci37344120"
"4513"	-122.851	38.8273	2.3	0.47	"nc72414555"
"4514"	-122.8	38.8375	2.48	0.51	"nc72414550"
"4515"	-122.804	38.8295	2.31	0.43	"nc72414545"
"4516"	-150.801	63.5614	16.3	1.8	"ak11532527"
"4517"	-141.382	62.1727	4.9	2.3	"ak11532523"
"4518"	-117.821	35.8513	4.28	0.52	"ci37344112"
"4519"	-117.822	36.024	1.99	1.04	"ci37344104"
"4520"	-123.761	46.8828	36.2	1.64	"uw60986756"
"4521"	-151.47	63.0569	0.3	0.9	"ak11532506"
"4522"	-147.699	61.2044	0	1.4	"ak11537603"
"4523"	-122.742	38.8102	3.19	0.64	"nc72414510"
"4524"	-150.581	63.2935	122.8	1.3	"ak11537602"
"4525"	-122.784	38.8285	2.17	1.7	"nc72414500"
"4526"	-122.803	38.8247	3.29	1.01	"nc72414495"
"4527"	-122.758	38.7895	3.46	0.52	"nc72414490"
"4528"	-149.434	61.0669	33.9	1.1	"ak11532488"
"4529"	-142.955	60.3819	1	1.1	"ak11532487"
"4530"	-151.732	63.3019	3.9	0.8	"ak11537598"
"4531"	-122.771	38.8413	2.13	0.63	"nc72414480"
"4532"	-116.76	33.476	7.21	0.72	"ci37343984"
"4533"	-122.795	38.8052	2.01	0.14	"nc72414470"
"4534"	-117.86	36.1198	3.79	0.66	"ci37343968"
"4535"	-110.542	44.7235	4.91	1.77	"uu60105022"
"4536"	-122.729	38.796	2.06	0.39	"nc72414460"
"4537"	-152.979	60.5294	126.5	1.9	"ak11537596"
"4538"	-122.806	38.8327	2.51	0.92	"nc72414455"
"4539"	-117.07	33.9083	16.84	0.99	"ci37343928"
"4540"	-114.339	44.6068	5.2	2.3	"mb15918432"
"4541"	-150.366	63.2288	113.9	1.8	"ak11532468"
"4542"	-140.679	60.0885	5	3	"ak11532464"
"4543"	-151.063	62.4577	83.6	1.4	"ak11537593"
"4544"	-146.808	61.2456	14.3	1.5	"ak11532462"
"4545"	-117.465	34.2223	11.58	1.99	"ci37343920"
"4546"	-117.754	36.8705	0	0.91	"nn00487506"
"4547"	-116.751	33.6705	17.47	0.2	"ci37343912"
"4548"	-89.5195	36.3042	8.26	1.33	"nm60072052"
"4549"	-120.214	35.6815	1.36	0.97	"nc72414445"
"4550"	-116.389	33.322	5.82	0.83	"ci37343896"
"4551"	-119.634	41.8695	9.2448	1.19	"nn00487515"
"4552"	-117.596	36.0618	2.06	0.55	"ci37343880"
"4553"	-111.616	40.7597	10.43	0.95	"uu60105017"
"4554"	-122.802	38.838	2.72	0.19	"nc72414440"
"4555"	-155.538	19.1515	44.2	2.8	"hv60876401"
"4556"	-155.546	19.1465	41.6	1.9	"hv60876396"
"4557"	-149.125	62.3519	7.4	0.8	"ak11532392"
"4558"	-151.459	63.1245	8.8	1	"ak11532457"
"4559"	-119.995	39.3488	5.4545	0.59	"nn00487502"
"4560"	-116.816	33.6003	9.64	0.51	"ci37343864"
"4561"	-151.193	62.3091	80.5	1.3	"ak11537590"
"4562"	-121.104	35.7017	6.87	0.99	"nc72414435"
"4563"	-116.189	32.8827	10.26	1.43	"ci37343856"
"4564"	-122.784	38.8362	2.7	0.76	"nc72414430"
"4565"	-122.803	38.8355	2.99	1.32	"nc72414420"
"4566"	-148.627	62.3594	35.4	1.3	"ak11532444"
"4567"	-151.02	61.9022	68	1.3	"ak11537586"
"4568"	-151.35	63.19	12.5	0.8	"ak11537585"
"4569"	-122.826	38.8083	3.47	0.56	"nc72414410"
"4570"	-116.891	33.9113	16.95	0.75	"ci37343824"
"4571"	-117.599	36.055	1.33	0.64	"ci37343816"
"4572"	-152.092	62.2829	108.2	1.5	"ak11532442"
"4573"	-122.771	38.8312	2.55	0.93	"nc72414405"
"4574"	-117.451	34.1923	10.09	1.39	"ci37343808"
"4575"	-119.636	41.862	8.1606	0.97	"nn00487651"
"4576"	-122.818	38.8128	3.34	0.87	"nc72414395"
"4577"	-118.81	37.614	4.83	0.58	"nc72414400"
"4578"	-115.902	36.7565	4.6764	0.65	"nn00487904"
"4579"	-150.637	63.0804	107.4	2	"ak11532429"
"4580"	-148.161	62.0953	34	1.2	"ak11532425"
"4581"	-119.636	41.8771	10.6046	2.05	"nn00487499"
"4582"	-120.908	39.6994	11.6965	0.62	"nn00487763"
"4583"	-117.253	37.1554	12.7862	0.67	"nn00488929"
"4584"	-150.905	63.0056	114.9	1.5	"ak11532423"
"4585"	-121.517	36.7977	4.78	1.68	"nc72414385"
"4586"	-117.887	36.0162	3.16	1.41	"ci37343800"
"4587"	-149.773	63.3035	98.6	1.4	"ak11532410"
"4588"	-148.893	64.7487	13.8	0.3	"ak11537577"
"4589"	-123.629	38.9165	2.89	1.37	"nc72414380"
"4590"	-117.889	36.0103	2.52	0.18	"ci37343792"
"4591"	-122.765	38.8222	2.48	0.92	"nc72414375"
"4592"	-116.691	33.2087	9.29	0.63	"ci37343784"
"4593"	-150.899	62.2436	64.7	1.5	"ak11532412"
"4594"	-118.621	37.453	7.22	0.87	"nc72414370"
"4595"	-119.634	41.8899	8.094	1.73	"nn00487498"
"4596"	-148.398	63.1378	71.2	1	"ak11537574"
"4597"	-119.631	41.8795	6.9424	0.85	"nn00487559"
"4598"	-121.068	35.6652	5.58	0.85	"nc72414365"
"4599"	-117.89	36.0153	3.25	0.84	"ci37343776"
"4600"	-116.551	33.886	13.51	0.84	"ci37343768"
"4601"	-122.773	38.7943	4.97	0.28	"nc72414360"
"4602"	-116.761	33.7123	18.24	0.56	"ci37129116"
"4603"	-116.389	33.382	14.63	0.59	"ci37343760"
"4604"	-116.82	33.592	9.79	0.16	"ci37343752"
"4605"	-116.394	33.3815	14.82	0.86	"ci37343744"
"4606"	-122.799	38.8253	3.61	1.34	"nc72414355"
"4607"	-116.571	33.4707	9.16	1.15	"ci37343736"
"4608"	-122.716	38.7565	2.13	0.94	"nc72414350"
"4609"	-97.5989	36.5666	5	3.2	"us10001p46"
"4610"	-116.82	33.5945	9.58	0.16	"ci37343728"
"4611"	-123.171	39.2188	7.96	1.32	"nc71090279"
"4612"	-116.29	40.9917	1.047	2.12	"nn00487496"
"4613"	-122.781	38.8243	1.76	0.79	"nc72414340"
"4614"	-149.915	61.882	43.1	1	"ak11537570"
"4615"	-117.581	34.0143	8.69	0.88	"ci37343720"
"4616"	-151.878	63.3431	3.2	0.6	"ak11537568"
"4617"	-116.562	33.5095	15	0.63	"ci37343712"
"4618"	-121.248	36.6325	10.3	0.75	"nc72414320"
"4619"	-116.452	33.0338	9.74	0.66	"ci37343704"
"4620"	-123.171	39.216	8.04	1.62	"nc72414305"
"4621"	-122.817	38.8177	2.92	0.34	"nc72414300"
"4622"	-116.709	33.6753	17.59	0.97	"ci37343696"
"4623"	-119.663	40.0855	14.1154	1.13	"nn00487493"
"4624"	-119.02	37.6083	10.33	0.46	"nc72414290"
"4625"	-150.775	63.0624	115.4	1.3	"ak11537565"
"4626"	-122.783	38.8382	2.25	0.37	"nc72414285"
"4627"	-151.295	63.1733	9.2	0.7	"ak11537564"
"4628"	-151.759	61.657	94.2	1.8	"ak11532393"
"4629"	-118.152	38.008	10.2601	0.73	"nn00487550"
"4630"	-117.601	36.0548	1.35	0.65	"ci37343688"
"4631"	-120.719	39.913	10.4596	0.37	"nn00487762"
"4632"	-116.026	33.2575	4.67	1.3	"ci37343680"
"4633"	-150.845	63.1186	123.3	1.2	"ak11537560"
"4634"	-116.492	33.5047	15.99	0.52	"ci37343672"
"4635"	-153.88	60.1723	188.3	2.2	"ak11537559"
"4636"	-110.357	44.5818	4.03	0.6	"uu60105007"
"4637"	-116.598	33.4555	9.78	0.46	"ci37343656"
"4638"	-150.661	61.8783	11.7	1.1	"ak11537557"
"4639"	-151.229	63.2592	8.3	0.5	"ak11537556"
"4640"	-150.61	61.9863	60.8	3	"ak11532384"
"4641"	-92.2708	35.4937	4.2	2.04	"nm60005908"
"4642"	-152.528	64.2975	2.7	1.1	"ak11537554"
"4643"	-116.567	33.4738	8.89	0.37	"ci37343648"
"4644"	-104.739	36.8964	9.42	3.9	"us10001p37"
"4645"	-119.65	41.855	5.0542	1.29	"nn00487650"
"4646"	-116.392	33.3812	14.76	1.23	"ci37343640"
"4647"	-122.747	44.4642	13.85	2.09	"uw60986651"
"4648"	-120.573	36.0092	4.61	1.39	"nc72414225"
"4649"	-122.814	38.8102	2.62	0.55	"nc72414220"
"4650"	-119.639	41.8622	6.7893	1.14	"nn00487613"
"4651"	-122.81	38.8323	1.44	0.43	"nc72414200"
"4652"	-119.636	41.8657	7.0455	1.31	"nn00487611"
"4653"	-117.777	36.035	2.22	1.14	"ci37343624"
"4654"	-150.842	63.0784	119.8	1.4	"ak11532382"
"4655"	-153.42	59.9029	137.8	2.6	"us10001qqe"
